token,count,frequency,length_glyphs,contains_unknown
A1Q2K1J1A1C2,1,3.638612960739366e-05,6,False
A1Q2K1J1A1K1A2,1,3.638612960739366e-05,7,False
A1Q2K1J1A3B2Q1A3C1,1,3.638612960739366e-05,9,False
A1Q2K1J1B1A3F1,1,3.638612960739366e-05,7,False
A1Q2K1J1B1A3F3,1,3.638612960739366e-05,7,False
A1Q2K1J1B1J1A2,1,3.638612960739366e-05,7,False
A1Q2K1K2A1,1,3.638612960739366e-05,5,False
A1Q2K1K2B1,1,3.638612960739366e-05,5,False
A1Q2K1K2B1A2,1,3.638612960739366e-05,6,False
A1Q2K1K2C2,1,3.638612960739366e-05,5,False
A1Q2K1Z1Z1Z1A2,1,3.638612960739366e-05,7,True
A1Q2K2A1A3B2A2,1,3.638612960739366e-05,7,False
A1Q2K2A1B1,1,3.638612960739366e-05,5,False
A1Q2K2A1B1A3B3,1,3.638612960739366e-05,7,False
A1Q2K2A1B1A3C1,1,3.638612960739366e-05,7,False
A1Q2K2A1B1A3E1B2,1,3.638612960739366e-05,8,False
A1Q2K2A1B1B2,1,3.638612960739366e-05,6,False
A1Q2K2A1B2A2,1,3.638612960739366e-05,6,False
A1Q2K2A1B2Q1K2A2,1,3.638612960739366e-05,8,False
A1Q2K2A1C2A1B2,1,3.638612960739366e-05,7,False
A1Q2K2A1C2A2,1,3.638612960739366e-05,6,False
A1Q2K2A1K1J1A2,1,3.638612960739366e-05,7,False
A1Q2K2A2A1C1A3B3,1,3.638612960739366e-05,8,False
A1Q2K2A2Q1K2A2,1,3.638612960739366e-05,7,False
A1Q2K2A3B2,1,3.638612960739366e-05,5,False
A1Q2K2A3B3,1,3.638612960739366e-05,5,False
A1Q2K2A3C1A2,1,3.638612960739366e-05,6,False
A1Q2K2A3G1,1,3.638612960739366e-05,5,False
A1Q2K2B1A1,1,3.638612960739366e-05,5,False
A1Q2K2B1A2A2,1,3.638612960739366e-05,6,False
A1Q2K2B1A2B2,1,3.638612960739366e-05,6,False
A1Q2K2B1A2C1A3B3,1,3.638612960739366e-05,8,False
A1Q2K2B1A3C1,1,3.638612960739366e-05,6,False
A1Q2K2B1A3C1A3G1,1,3.638612960739366e-05,8,False
A1Q2K2B1A3E2,1,3.638612960739366e-05,6,False
A1Q2K2B1A3F1,1,3.638612960739366e-05,6,False
A1Q2K2B1K1J1A2,1,3.638612960739366e-05,7,False
A1Q2K2B4,1,3.638612960739366e-05,4,False
A1Q2K2C2A1B1A2,1,3.638612960739366e-05,7,False
A1Q2K2C2A2,1,3.638612960739366e-05,5,False
A1Q2K2C2J1A2,1,3.638612960739366e-05,6,False
A1Q2K2C2J1B1,1,3.638612960739366e-05,6,False
A1Q2K2K1A2,1,3.638612960739366e-05,5,False
A1Q2L1,1,3.638612960739366e-05,3,False
A1Q2L1A1,1,3.638612960739366e-05,4,False
A1Q2L1A1C1,1,3.638612960739366e-05,5,False
A1Q2L1A3B2,1,3.638612960739366e-05,5,False
A1Q2L1A3G1,1,3.638612960739366e-05,5,False
A1Q2L1C2,1,3.638612960739366e-05,4,False
A1Q2L1J1,1,3.638612960739366e-05,4,False
A1Q2L1K1A1,1,3.638612960739366e-05,5,False
A1Q2L1K2A2,1,3.638612960739366e-05,5,False
A1Q2M1A1C2,1,3.638612960739366e-05,5,False
A1Q2M1A3C1,1,3.638612960739366e-05,5,False
A1Q2M1B1A2D1A1Q1K2A2,1,3.638612960739366e-05,10,False
A1Q2M1B1K1J1A2,1,3.638612960739366e-05,7,False
A1Q2Q1K1J1B1A2,1,3.638612960739366e-05,7,False
A1QeA3B3,1,3.638612960739366e-05,4,False
A1RbA1C1,1,3.638612960739366e-05,4,False
A1S1J1C2,1,3.638612960739366e-05,4,False
A1SeA3C1,1,3.638612960739366e-05,4,False
A1T1A1C1A3G1,1,3.638612960739366e-05,6,False
A1T1A3B2,1,3.638612960739366e-05,4,False
A1T1J1A1B1A2,1,3.638612960739366e-05,6,False
A1T1J1A2,1,3.638612960739366e-05,4,False
A1T1J1B1A2,1,3.638612960739366e-05,5,False
A1T1K2A1,1,3.638612960739366e-05,4,False
A1T2B1A2,1,3.638612960739366e-05,4,False
A1T2JbA2,1,3.638612960739366e-05,4,False
A1T4J1B1A2,1,3.638612960739366e-05,5,False
A1U1A1B1A2,1,3.638612960739366e-05,5,False
A1U1A1B2,1,3.638612960739366e-05,4,False
A1U1A1C2A3B3,1,3.638612960739366e-05,6,False
A1U1A1K2C2,1,3.638612960739366e-05,5,False
A1U1A2B1A3C1,1,3.638612960739366e-05,6,False
A1U1B1A3C1,1,3.638612960739366e-05,5,False
A1U1J1A1B1A2,1,3.638612960739366e-05,6,False
A1U1K2A2,1,3.638612960739366e-05,4,False
A1U2A1,1,3.638612960739366e-05,3,False
A1U2A1B1A3B2A2,1,3.638612960739366e-05,7,False
A1U2A1B2,1,3.638612960739366e-05,4,False
A1U2A1B2J1,1,3.638612960739366e-05,5,False
A1U2A2B2,1,3.638612960739366e-05,4,False
A1U2A2C2,1,3.638612960739366e-05,4,False
A1U2A3B2,1,3.638612960739366e-05,4,False
A1U2A3B3,1,3.638612960739366e-05,4,False
A1U2A3F1,1,3.638612960739366e-05,4,False
A1U2J1A1B2,1,3.638612960739366e-05,5,False
A1U2J1A1B2A3C1B2,1,3.638612960739366e-05,8,False
A1U2J1A3C1,1,3.638612960739366e-05,5,False
A1U2K2A2,1,3.638612960739366e-05,4,False
A1U4A2,1,3.638612960739366e-05,3,False
A1U6,1,3.638612960739366e-05,2,False
A1Ub,1,3.638612960739366e-05,2,False
A1V2A2,1,3.638612960739366e-05,3,False
A1VcA2,1,3.638612960739366e-05,3,False
A1W1A2,1,3.638612960739366e-05,3,False
A1X1,1,3.638612960739366e-05,2,False
A1X1A3C1,1,3.638612960739366e-05,4,False
A1XmA2,1,3.638612960739366e-05,3,False
A1Z1A1,1,3.638612960739366e-05,3,True
A1Z1A1A2,1,3.638612960739366e-05,4,True
A1Z1A1B2,1,3.638612960739366e-05,4,True
A1Z1A1K1C2,1,3.638612960739366e-05,5,True
A1Z1C1,1,3.638612960739366e-05,3,True
A1Z1J1A1J1B1A4,1,3.638612960739366e-05,7,True
A1Z1K1A1B2,1,3.638612960739366e-05,5,True
A2A1,1,3.638612960739366e-05,2,False
A2A1A3C1,1,3.638612960739366e-05,4,False
A2A1B1A2,1,3.638612960739366e-05,4,False
A2A1B2,1,3.638612960739366e-05,3,False
A2A1B2C2,1,3.638612960739366e-05,4,False
A2A1B2M1B1A2,1,3.638612960739366e-05,6,False
A2A1B2Q1A1B2,1,3.638612960739366e-05,6,False
A2A1B4,1,3.638612960739366e-05,3,False
A2A1C1,1,3.638612960739366e-05,3,False
A2A1C1A3F1,1,3.638612960739366e-05,5,False
A2A1G1,1,3.638612960739366e-05,3,False
A2A1J1Q2K2A2,1,3.638612960739366e-05,6,False
A2A1K2C2,1,3.638612960739366e-05,4,False
A2A1Q1A2,1,3.638612960739366e-05,4,False
A2A1Q1A3B2A1B1,1,3.638612960739366e-05,7,False
A2A1Q1J1A1B1A2,1,3.638612960739366e-05,7,False
A2A1Q1K2A1B2,1,3.638612960739366e-05,6,False
A2A1Q1K2A2,1,3.638612960739366e-05,5,False
A2A1Q2A1A3B3,1,3.638612960739366e-05,6,False
A2A1Q2J1B1A2,1,3.638612960739366e-05,6,False
A2A2,1,3.638612960739366e-05,2,False
A2A3B2A2,1,3.638612960739366e-05,4,False
A2A3C1,1,3.638612960739366e-05,3,False
A2A3F3,1,3.638612960739366e-05,3,False
A2A3Q1J1B4,1,3.638612960739366e-05,5,False
A2B1A1B2A2,1,3.638612960739366e-05,5,False
A2B1A1C1,1,3.638612960739366e-05,4,False
A2B1A1F1,1,3.638612960739366e-05,4,False
A2B1A3B2C2,1,3.638612960739366e-05,5,False
A2B1A3C1A3E1L1A2,1,3.638612960739366e-05,8,False
A2B1A3F2B2,1,3.638612960739366e-05,5,False
A2B1A3F3,1,3.638612960739366e-05,4,False
A2B1B2,1,3.638612960739366e-05,3,False
A2B1J1Q1A3B3,1,3.638612960739366e-05,6,False
A2B1K1A1B1A2,1,3.638612960739366e-05,6,False
A2B1K1A1C2,1,3.638612960739366e-05,5,False
A2B1L1,1,3.638612960739366e-05,3,False
A2B1TlB1A2,1,3.638612960739366e-05,5,False
A2B2A1C1,1,3.638612960739366e-05,4,False
A2B2A3C1,1,3.638612960739366e-05,4,False
A2B2B4,1,3.638612960739366e-05,3,False
A2B2K1B1A2,1,3.638612960739366e-05,5,False
A2B2Q1A3G1,1,3.638612960739366e-05,5,False
A2C1A2,1,3.638612960739366e-05,3,False
A2C2A3C1,1,3.638612960739366e-05,4,False
A2D1A1C2,1,3.638612960739366e-05,4,False
A2D1A1P1K1A2,1,3.638612960739366e-05,6,False
A2J1A2,1,3.638612960739366e-05,3,False
A2J1P2A3G1,1,3.638612960739366e-05,5,False
A2J1Q1K2C2,1,3.638612960739366e-05,5,False
A2J1Q2J1A2,1,3.638612960739366e-05,5,False
A2K1,1,3.638612960739366e-05,2,False
A2K1A1A2,1,3.638612960739366e-05,4,False
A2K1A1B3,1,3.638612960739366e-05,4,False
A2K1A1K2C2,1,3.638612960739366e-05,5,False
A2K1A1U1A2,1,3.638612960739366e-05,5,False
A2K1A1U2A2,1,3.638612960739366e-05,5,False
A2K1A2Q1K1A2,1,3.638612960739366e-05,6,False
A2K1A3B3,1,3.638612960739366e-05,4,False
A2K1A3C1,1,3.638612960739366e-05,4,False
A2K1A3F1,1,3.638612960739366e-05,4,False
A2K1A3F3,1,3.638612960739366e-05,4,False
A2K1B1A2Q1K1B1A2,1,3.638612960739366e-05,8,False
A2K1C2A2,1,3.638612960739366e-05,4,False
A2K1J1A1B1,1,3.638612960739366e-05,5,False
A2K1J1A1B1A2,1,3.638612960739366e-05,6,False
A2K1J1A1B1A3F1,1,3.638612960739366e-05,7,False
A2K1J1A1B2Q2A3C1,1,3.638612960739366e-05,8,False
A2K1J1A1C1A3G1,1,3.638612960739366e-05,7,False
A2K1J1A1C2,1,3.638612960739366e-05,5,False
A2K1J1A1C2A3G1,1,3.638612960739366e-05,7,False
A2K1J1A1K1A2,1,3.638612960739366e-05,6,False
A2K1J1A3B2A1B1,1,3.638612960739366e-05,7,False
A2K1J1A3C1A2,1,3.638612960739366e-05,6,False
A2K1J1B1A3F1,1,3.638612960739366e-05,6,False
A2K1J1C2,1,3.638612960739366e-05,4,False
A2K1J1Q1K1,1,3.638612960739366e-05,5,False
A2K1J1U1J1A2,1,3.638612960739366e-05,6,False
A2K1K2A1A2,1,3.638612960739366e-05,5,False
A2K1K2A1B1A2,1,3.638612960739366e-05,6,False
A2K1K2A1B1A3F1,1,3.638612960739366e-05,7,False
A2K1K2A1B1A3G1,1,3.638612960739366e-05,7,False
A2K1K2A1B2,1,3.638612960739366e-05,5,False
A2K1K2A2Q2A2B1A3G1,1,3.638612960739366e-05,9,False
A2K1K2A3C1,1,3.638612960739366e-05,5,False
A2K1K2B1A3G1,1,3.638612960739366e-05,6,False
A2K1K2C2,1,3.638612960739366e-05,4,False
A2K1K2K1A2,1,3.638612960739366e-05,5,False
A2K1K2Q1K2A2,1,3.638612960739366e-05,6,False
A2K1K2Q2A2,1,3.638612960739366e-05,5,False
A2K1Q1A2,1,3.638612960739366e-05,4,False
A2K1Q1B2Q1A3G1,1,3.638612960739366e-05,7,False
A2K1Q2A3G1,1,3.638612960739366e-05,5,False
A2K1Q2A3G3,1,3.638612960739366e-05,5,False
A2K1U2A1B1,1,3.638612960739366e-05,5,False
A2K2B4,1,3.638612960739366e-05,3,False
A2K2C2,1,3.638612960739366e-05,3,False
A2L1A1C2,1,3.638612960739366e-05,4,False
A2L1A1G1,1,3.638612960739366e-05,4,False
A2L1A2,1,3.638612960739366e-05,3,False
A2L1J1,1,3.638612960739366e-05,3,False
A2L1J1A1A3C1,1,3.638612960739366e-05,6,False
A2L1J1A1B1A3G1,1,3.638612960739366e-05,7,False
A2L1J1A1B2,1,3.638612960739366e-05,5,False
A2L1J1A1C2,1,3.638612960739366e-05,5,False
A2L1J1A1Q1A3G1,1,3.638612960739366e-05,7,False
A2L1J1A3B2B1A2,1,3.638612960739366e-05,7,False
A2L1J1C2A2,1,3.638612960739366e-05,5,False
A2L1J1C2A3C2,1,3.638612960739366e-05,6,False
A2L1K2,1,3.638612960739366e-05,3,False
A2L1K2A1,1,3.638612960739366e-05,4,False
A2L1K2A2D1A1C1A3C1,1,3.638612960739366e-05,9,False
A2L1K2B1,1,3.638612960739366e-05,4,False
A2L1K2C2,1,3.638612960739366e-05,4,False
A2L1M1C1,1,3.638612960739366e-05,4,False
A2LbK2A2,1,3.638612960739366e-05,4,False
A2P1A1B2K1K2A2,1,3.638612960739366e-05,7,False
A2P1A3E1B3,1,3.638612960739366e-05,5,False
A2P1A3G1A3B2,1,3.638612960739366e-05,6,False
A2P1B1A2,1,3.638612960739366e-05,4,False
A2P1K1,1,3.638612960739366e-05,3,False
A2P1K1A1,1,3.638612960739366e-05,4,False
A2P1K1A1B2,1,3.638612960739366e-05,5,False
A2P1K1A1B2A2,1,3.638612960739366e-05,6,False
A2P1K1A1Tq,1,3.638612960739366e-05,5,False
A2P1K1B1A3C1,1,3.638612960739366e-05,6,False
A2P1K1B1A3F3,1,3.638612960739366e-05,6,False
A2P1K1B1A3G1,1,3.638612960739366e-05,6,False
A2P1K1C2J1B1C2,1,3.638612960739366e-05,7,False
A2P1K1J1B1B1A2,1,3.638612960739366e-05,7,False
A2P1K1J1B1P1A2,1,3.638612960739366e-05,7,False
A2P1K1J1B4,1,3.638612960739366e-05,5,False
A2P1K1J1C2A2,1,3.638612960739366e-05,6,False
A2P1K1K2A2,1,3.638612960739366e-05,5,False
A2P1K1M1A2,1,3.638612960739366e-05,5,False
A2P1L1A1B2A2,1,3.638612960739366e-05,6,False
A2P1L1J1B1A2,1,3.638612960739366e-05,6,False
A2P1LbJ1A1C1,1,3.638612960739366e-05,6,False
A2P2A1B1A2,1,3.638612960739366e-05,5,False
A2P2A1B1A3F1,1,3.638612960739366e-05,6,False
A2P2A1C1,1,3.638612960739366e-05,4,False
A2P2A3C1A2,1,3.638612960739366e-05,5,False
A2P2A3F1,1,3.638612960739366e-05,4,False
A2P2A3G1,1,3.638612960739366e-05,4,False
A2P2K1A1C1,1,3.638612960739366e-05,5,False
A2P2K1A2,1,3.638612960739366e-05,4,False
A2P2K1J1Q1A2,1,3.638612960739366e-05,6,False
A2Q1A1B1A3,1,3.638612960739366e-05,5,False
A2Q1A1B1A3G3,1,3.638612960739366e-05,6,False
A2Q1A1B2A1B1A2,1,3.638612960739366e-05,7,False
A2Q1A1B2A1C1,1,3.638612960739366e-05,6,False
A2Q1A1B2A2,1,3.638612960739366e-05,5,False
A2Q1A1B2A3F3A1B2,1,3.638612960739366e-05,8,False
A2Q1A1C1L1A2,1,3.638612960739366e-05,6,False
A2Q1A1C2,1,3.638612960739366e-05,4,False
A2Q1A1K2C2,1,3.638612960739366e-05,5,False
A2Q1A1T2A2,1,3.638612960739366e-05,5,False
A2Q1A1Z1E2,1,3.638612960739366e-05,5,True
A2Q1A2B1,1,3.638612960739366e-05,4,False
A2Q1A2Q1A3,1,3.638612960739366e-05,5,False
A2Q1A3B1A2,1,3.638612960739366e-05,5,False
A2Q1A3B2B1,1,3.638612960739366e-05,5,False
A2Q1A3B2Q1A3B2,1,3.638612960739366e-05,7,False
A2Q1A3B2Q1A3F1,1,3.638612960739366e-05,7,False
A2Q1A3C1A1,1,3.638612960739366e-05,5,False
A2Q1A3C1A1C2,1,3.638612960739366e-05,6,False
A2Q1A3C1A2,1,3.638612960739366e-05,5,False
A2Q1A3C1A3B2A3B3,1,3.638612960739366e-05,8,False
A2Q1A3C1A3G1,1,3.638612960739366e-05,6,False
A2Q1A3E1B2,1,3.638612960739366e-05,5,False
A2Q1A3E1P1A2,1,3.638612960739366e-05,6,False
A2Q1A3E2A3B3,1,3.638612960739366e-05,6,False
A2Q1A3F2B2,1,3.638612960739366e-05,5,False
A2Q1A3F3A1B2Q1A2,1,3.638612960739366e-05,8,False
A2Q1A3Kk,1,3.638612960739366e-05,4,False
A2Q1B1A2,1,3.638612960739366e-05,4,False
A2Q1B1A3F3,1,3.638612960739366e-05,5,False
A2Q1B2,1,3.638612960739366e-05,3,False
A2Q1E1J1A1B2,1,3.638612960739366e-05,6,False
A2Q1J1,1,3.638612960739366e-05,3,False
A2Q1J1A1B1A3C1,1,3.638612960739366e-05,7,False
A2Q1J1A1B1A3F1,1,3.638612960739366e-05,7,False
A2Q1J1A1B1A3G1,1,3.638612960739366e-05,7,False
A2Q1J1A1B2A1B2,1,3.638612960739366e-05,7,False
A2Q1J1A1B2B1A2,1,3.638612960739366e-05,7,False
A2Q1J1A1C2,1,3.638612960739366e-05,5,False
A2Q1J1A2B1A2,1,3.638612960739366e-05,6,False
A2Q1J1A2B1A3B3,1,3.638612960739366e-05,7,False
A2Q1J1B1A1C1,1,3.638612960739366e-05,6,False
A2Q1J1B1A3C1,1,3.638612960739366e-05,6,False
A2Q1J1B1A3T3A2,1,3.638612960739366e-05,7,False
A2Q1J1B1U1A2,1,3.638612960739366e-05,6,False
A2Q1J1E2,1,3.638612960739366e-05,4,False
A2Q1J1K1A1,1,3.638612960739366e-05,5,False
A2Q1J1K1A1B1A2,1,3.638612960739366e-05,7,False
A2Q1J1K1J1A2,1,3.638612960739366e-05,6,False
A2Q1J1L1A2,1,3.638612960739366e-05,5,False
A2Q1J1L1J1A2,1,3.638612960739366e-05,6,False
A2Q1J1U2J1A2,1,3.638612960739366e-05,6,False
A2Q1K1A1B1A3G1,1,3.638612960739366e-05,7,False
A2Q1K1A1B2A2,1,3.638612960739366e-05,6,False
A2Q1K1A1B3,1,3.638612960739366e-05,5,False
A2Q1K1A1C2,1,3.638612960739366e-05,5,False
A2Q1K1A1E2,1,3.638612960739366e-05,5,False
A2Q1K1A1K1B1A2,1,3.638612960739366e-05,7,False
A2Q1K1A1Q2K1A2,1,3.638612960739366e-05,7,False
A2Q1K1A2C2,1,3.638612960739366e-05,5,False
A2Q1K1B1A3,1,3.638612960739366e-05,5,False
A2Q1K1J1A1B1A3F1,1,3.638612960739366e-05,8,False
A2Q1K1J1B1,1,3.638612960739366e-05,5,False
A2Q1K1J1B1A1C1,1,3.638612960739366e-05,7,False
A2Q1K1J1L1B1,1,3.638612960739366e-05,6,False
A2Q1K2A1B1A3B3,1,3.638612960739366e-05,7,False
A2Q1K2A1B1A3C1A3C1,1,3.638612960739366e-05,9,False
A2Q1K2A1B1A3F1,1,3.638612960739366e-05,7,False
A2Q1K2A1B1J1A2,1,3.638612960739366e-05,7,False
A2Q1K2A1B2A2,1,3.638612960739366e-05,6,False
A2Q1K2A1B2C2,1,3.638612960739366e-05,6,False
A2Q1K2A1C1A2,1,3.638612960739366e-05,6,False
A2Q1K2A1K1A1B1A2,1,3.638612960739366e-05,8,False
A2Q1K2A2Q1A2,1,3.638612960739366e-05,6,False
A2Q1K2A2Q1K2A2,1,3.638612960739366e-05,7,False
A2Q1K2A3B2,1,3.638612960739366e-05,5,False
A2Q1K2A3B2A1C1,1,3.638612960739366e-05,7,False
A2Q1K2A3B2Q1J1A2,1,3.638612960739366e-05,8,False
A2Q1K2A3B3,1,3.638612960739366e-05,5,False
A2Q1K2B1,1,3.638612960739366e-05,4,False
A2Q1K2B1A3E2,1,3.638612960739366e-05,6,False
A2Q1K2B1A3F1,1,3.638612960739366e-05,6,False
A2Q1K2B1A3G1,1,3.638612960739366e-05,6,False
A2Q1K2B1Z1A2,1,3.638612960739366e-05,6,True
A2Q1K2C2A3B2A2,1,3.638612960739366e-05,7,False
A2Q1K2L1A2,1,3.638612960739366e-05,5,False
A2Q1K2L1J1B1A2,1,3.638612960739366e-05,7,False
A2Q1L1A1,1,3.638612960739366e-05,4,False
A2Q1L1A1B2,1,3.638612960739366e-05,5,False
A2Q1L1J1A1B2,1,3.638612960739366e-05,6,False
A2Q1L1J1A1C1,1,3.638612960739366e-05,6,False
A2Q1M1,1,3.638612960739366e-05,3,False
A2Q1M1A1,1,3.638612960739366e-05,4,False
A2Q1M1A1B1A2,1,3.638612960739366e-05,6,False
A2Q1M1A1C2,1,3.638612960739366e-05,5,False
A2Q1M1P1A1B2,1,3.638612960739366e-05,6,False
A2Q1M2,1,3.638612960739366e-05,3,False
A2Q2,1,3.638612960739366e-05,2,False
A2Q2A1A2,1,3.638612960739366e-05,4,False
A2Q2A1A3C1,1,3.638612960739366e-05,5,False
A2Q2A1A3G1,1,3.638612960739366e-05,5,False
A2Q2A1B1,1,3.638612960739366e-05,4,False
A2Q2A1B1A3B2,1,3.638612960739366e-05,6,False
A2Q2A1B1A3B2A2,1,3.638612960739366e-05,7,False
A2Q2A1B1A3C1A1,1,3.638612960739366e-05,7,False
A2Q2A1B2A3G1,1,3.638612960739366e-05,6,False
A2Q2A1C1A1C1A2,1,3.638612960739366e-05,7,False
A2Q2A1C1A2,1,3.638612960739366e-05,5,False
A2Q2A1C1A2B1,1,3.638612960739366e-05,6,False
A2Q2A1J1A1P1K1J1A2,1,3.638612960739366e-05,9,False
A2Q2A1Q1A3C1,1,3.638612960739366e-05,6,False
A2Q2A2B1,1,3.638612960739366e-05,4,False
A2Q2A2B3,1,3.638612960739366e-05,4,False
A2Q2A2K1A2,1,3.638612960739366e-05,5,False
A2Q2A3B1A2,1,3.638612960739366e-05,5,False
A2Q2A3B2K1A1C2,1,3.638612960739366e-05,7,False
A2Q2A3B2L1B1A2,1,3.638612960739366e-05,7,False
A2Q2A3C1A3C1,1,3.638612960739366e-05,6,False
A2Q2A3C1J1B3,1,3.638612960739366e-05,6,False
A2Q2A3C2,1,3.638612960739366e-05,4,False
A2Q2A3C2A3B2,1,3.638612960739366e-05,6,False
A2Q2A3E1B3,1,3.638612960739366e-05,5,False
A2Q2A3F3A3B2,1,3.638612960739366e-05,6,False
A2Q2A3G2B2,1,3.638612960739366e-05,5,False
A2Q2A3P1A2,1,3.638612960739366e-05,5,False
A2Q2B1A3C1,1,3.638612960739366e-05,5,False
A2Q2B1B4,1,3.638612960739366e-05,4,False
A2Q2J1A1,1,3.638612960739366e-05,4,False
A2Q2J1A1A1C1,1,3.638612960739366e-05,6,False
A2Q2J1A1B1,1,3.638612960739366e-05,5,False
A2Q2J1A1B1A3B3,1,3.638612960739366e-05,7,False
A2Q2J1A1B1A3G1,1,3.638612960739366e-05,7,False
A2Q2J1A1C1,1,3.638612960739366e-05,5,False
A2Q2J1A1Q1A3C1,1,3.638612960739366e-05,7,False
A2Q2J1A3C1,1,3.638612960739366e-05,5,False
A2Q2J1A3F1,1,3.638612960739366e-05,5,False
A2Q2J1B1A1B2,1,3.638612960739366e-05,6,False
A2Q2J1B1A2Q1A1C1,1,3.638612960739366e-05,8,False
A2Q2J1B1L1J1B1A2,1,3.638612960739366e-05,8,False
A2Q2J1K1J1B1,1,3.638612960739366e-05,6,False
A2Q2K1,1,3.638612960739366e-05,3,False
A2Q2K1A1,1,3.638612960739366e-05,4,False
A2Q2K1A1B1B2A2,1,3.638612960739366e-05,7,False
A2Q2K1A1B3,1,3.638612960739366e-05,5,False
A2Q2K1A1C1B1,1,3.638612960739366e-05,6,False
A2Q2K1A1C2,1,3.638612960739366e-05,5,False
A2Q2K1A1U2A1B2,1,3.638612960739366e-05,7,False
A2Q2K1A3C1B4,1,3.638612960739366e-05,6,False
A2Q2K1A3C2,1,3.638612960739366e-05,5,False
A2Q2K1B1A3B3,1,3.638612960739366e-05,6,False
A2Q2K1B1B4,1,3.638612960739366e-05,5,False
A2Q2K1J1A1B1A2Q2A1C1,1,3.638612960739366e-05,10,False
A2Q2K1J1A1B1A3C1,1,3.638612960739366e-05,8,False
A2Q2K1J1A1D1A1,1,3.638612960739366e-05,7,False
A2Q2K1J1A3C1,1,3.638612960739366e-05,6,False
A2Q2K1J1B1,1,3.638612960739366e-05,5,False
A2Q2K1J1B1A3B2,1,3.638612960739366e-05,7,False
A2Q2K1K1A2,1,3.638612960739366e-05,5,False
A2Q2K1K2A2,1,3.638612960739366e-05,5,False
A2Q2K1K2A3C1,1,3.638612960739366e-05,6,False
A2Q2K1K2Q1A2,1,3.638612960739366e-05,6,False
A2Q2K1Z1B2,1,3.638612960739366e-05,5,True
A2Q2K2A1B2,1,3.638612960739366e-05,5,False
A2Q2K2A1B2B1A2,1,3.638612960739366e-05,7,False
A2Q2K2A1J1A2,1,3.638612960739366e-05,6,False
A2Q2K2B4,1,3.638612960739366e-05,4,False
A2Q2K2LbK2A2,1,3.638612960739366e-05,6,False
A2Q2KaJ1B1A2,1,3.638612960739366e-05,6,False
A2Q2M1A1B1A2,1,3.638612960739366e-05,6,False
A2Q2M1B1,1,3.638612960739366e-05,4,False
A2Q2M1B1A2,1,3.638612960739366e-05,5,False
A2T1Q1A1,1,3.638612960739366e-05,4,False
A2U1A1B1A2,1,3.638612960739366e-05,5,False
A2U1J1A1B1A2,1,3.638612960739366e-05,6,False
A2U1J1A2,1,3.638612960739366e-05,4,False
A2U2A1B2,1,3.638612960739366e-05,4,False
A2U2A3C1,1,3.638612960739366e-05,4,False
A2Z1B1A3F3,1,3.638612960739366e-05,5,True
A3B1A1B2B1A2,1,3.638612960739366e-05,6,False
A3B1A1C1,1,3.638612960739366e-05,4,False
A3B1A3B2,1,3.638612960739366e-05,4,False
A3B1A3B3,1,3.638612960739366e-05,4,False
A3B1A3C1,1,3.638612960739366e-05,4,False
A3B1A3F3A2,1,3.638612960739366e-05,5,False
A3B1A3F3K1B1A2,1,3.638612960739366e-05,7,False
A3B1A3L1B4A3C2A3F1,1,3.638612960739366e-05,9,False
A3B1K2A1B1A2,1,3.638612960739366e-05,6,False
A3B2A1A2,1,3.638612960739366e-05,4,False
A3B2A1B1A3C1,1,3.638612960739366e-05,6,False
A3B2A1B2A2,1,3.638612960739366e-05,5,False
A3B2A1B2B1,1,3.638612960739366e-05,5,False
A3B2A1B2L1J1A2,1,3.638612960739366e-05,7,False
A3B2A1B2P2K1A2,1,3.638612960739366e-05,7,False
A3B2A1C1A2,1,3.638612960739366e-05,5,False
A3B2A1F1,1,3.638612960739366e-05,4,False
A3B2A1G1,1,3.638612960739366e-05,4,False
A3B2A1K2C2,1,3.638612960739366e-05,5,False
A3B2A1L1K2A2,1,3.638612960739366e-05,6,False
A3B2A1Q1A2,1,3.638612960739366e-05,5,False
A3B2A1T4A2,1,3.638612960739366e-05,5,False
A3B2A2L1A2,1,3.638612960739366e-05,5,False
A3B2A3B3K1A2,1,3.638612960739366e-05,6,False
A3B2A3F3,1,3.638612960739366e-05,4,False
A3B2A3H1,1,3.638612960739366e-05,4,False
A3B2B1A1C1,1,3.638612960739366e-05,5,False
A3B2B1A2B1A2,1,3.638612960739366e-05,6,False
A3B2B1A3C1,1,3.638612960739366e-05,5,False
A3B2B1A3G1,1,3.638612960739366e-05,5,False
A3B2B1B2,1,3.638612960739366e-05,4,False
A3B2B4,1,3.638612960739366e-05,3,False
A3B2C2A2,1,3.638612960739366e-05,4,False
A3B2C2A3C1,1,3.638612960739366e-05,5,False
A3B2E1P2,1,3.638612960739366e-05,4,False
A3B2J1Q2,1,3.638612960739366e-05,4,False
A3B2K1A1B2,1,3.638612960739366e-05,5,False
A3B2K1A1C1,1,3.638612960739366e-05,5,False
A3B2K1A2,1,3.638612960739366e-05,4,False
A3B2K1A3C1,1,3.638612960739366e-05,5,False
A3B2K1B1,1,3.638612960739366e-05,4,False
A3B2K1B1A2,1,3.638612960739366e-05,5,False
A3B2K1J1B1A3C1,1,3.638612960739366e-05,7,False
A3B2K1J1Q1A2,1,3.638612960739366e-05,6,False
A3B2K1K2A2,1,3.638612960739366e-05,5,False
